track_id,available_markets,popularity,genre,artist_name,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,dummy_column
0JXXNGljqupsJaZsgSbMZV,ID,90,Dance,Miguel,Sure Thing,0.0275,0.684,195373,0.603,0.000311,B,0.191,-8.127,Minor,0.0989,81.0,4/4,0.504,"[('acousticness', 0.8558588413862066), ('loudness', 0.8427153011670403), ('tempo', 0.816850035234923), ('instrumentalness', 0.7959477322059845), ('liveness', 0.6065535667543284), ('danceability', 0.5098823033641156), ('mode', 0.4959320286637753), ('valence', 0.35330084089930536), ('duration_ms', 0.24987816575833544), ('energy', 0.23924930493878716), ('speechiness', 0.18131534137536243), ('time_signature', 0.1747116060729672), ('key', 0.05248867778535726)]"
7KA4W4McWYRpgf0fWsJZWB,PT,92,Hip-Hop,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('key', 0.9169842712265276), ('danceability', 0.9078369953188941), ('time_signature', 0.8603793132751443), ('duration_ms', 0.7612227119258336), ('energy', 0.6763580725795056), ('acousticness', 0.6521206956990919), ('mode', 0.6230058071450957), ('liveness', 0.4743320359582718), ('speechiness', 0.24320074306679162), ('loudness', 0.21915553413274858), ('valence', 0.1628370892868577), ('instrumentalness', 0.035673160028660056), ('tempo', 0.015405791786701428)]"
2QjOHCTQ1Jl3zawyYOpxh6,SN,93,Children’s Music,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('speechiness', 0.9782783451649677), ('time_signature', 0.9271293764848727), ('tempo', 0.8927463530414778), ('acousticness', 0.8912641538572649), ('mode', 0.8645314856421671), ('key', 0.752649125108479), ('danceability', 0.7034691682077377), ('liveness', 0.5132888580655365), ('valence', 0.2742810540574705), ('energy', 0.2366144275103398), ('duration_ms', 0.13398408891208125), ('instrumentalness', 0.05282855994187874), ('loudness', 0.029835845638213176)]"
2QjOHCTQ1Jl3zawyYOpxh6,CW,93,Pop,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('liveness', 0.9896446474321006), ('loudness', 0.8235348266245434), ('acousticness', 0.7691879974508276), ('valence', 0.7180332409195574), ('key', 0.6762856762772729), ('time_signature', 0.6008547649442365), ('energy', 0.4538647483655236), ('speechiness', 0.4315735273201119), ('instrumentalness', 0.38233411639471515), ('danceability', 0.20084353404030986), ('tempo', 0.16501642418436857), ('mode', 0.1204005467942888), ('duration_ms', 0.03031181095832125)]"
1R0a2iXumgCiFb7HEZ7gUE,MD,92,Pop,Taylor Swift,Don’t Blame Me,0.106,0.615,236413,0.534,1.76e-05,A,0.0607,-6.719,Minor,0.0386,135.917,4/4,0.193,"[('tempo', 0.9736731821633184), ('key', 0.9396527112679626), ('danceability', 0.8453055291712649), ('loudness', 0.8271262570899925), ('energy', 0.7370658731362038), ('speechiness', 0.6573877803028911), ('instrumentalness', 0.4906117267454365), ('time_signature', 0.43489808341186753), ('mode', 0.34403522387678254), ('valence', 0.2247790510000799), ('liveness', 0.11397748559173515), ('acousticness', 0.09729827095545796), ('duration_ms', 0.05002064492719316)]"
7KA4W4McWYRpgf0fWsJZWB,PH,92,Hip-Hop,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('danceability', 0.9456180143619507), ('instrumentalness', 0.8504705132906197), ('liveness', 0.8186229794596369), ('duration_ms', 0.7808340681034379), ('key', 0.47003604643616703), ('time_signature', 0.3804483971493906), ('valence', 0.3491492964443512), ('acousticness', 0.3350945302296098), ('energy', 0.30033467425003346), ('mode', 0.29562574151935683), ('tempo', 0.2556795524346066), ('loudness', 0.14075012026617995), ('speechiness', 0.04508558878186164)]"
7MXVkk9YMctZqd1Srtv4MB,ZW,94,Pop,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('acousticness', 0.9789800232835723), ('valence', 0.8890061383542329), ('key', 0.6160234454678694), ('danceability', 0.5502181687423328), ('tempo', 0.5275870835760464), ('liveness', 0.46407356835082725), ('speechiness', 0.38322069336133147), ('instrumentalness', 0.33040655969836763), ('loudness', 0.3174857992302509), ('duration_ms', 0.26627199594947415), ('mode', 0.22142233353301022), ('time_signature', 0.11807485868555878), ('energy', 0.09120124919437944)]"
7MXVkk9YMctZqd1Srtv4MB,NO,94,Rap,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('duration_ms', 0.9609380562803747), ('speechiness', 0.9134690577570515), ('valence', 0.88367585082931), ('energy', 0.859692494033444), ('time_signature', 0.809110812366714), ('tempo', 0.7133200494803414), ('acousticness', 0.7092104367006536), ('instrumentalness', 0.6891796737518128), ('liveness', 0.6260478553767712), ('danceability', 0.5831299712706607), ('key', 0.4795081351234093), ('mode', 0.19371765535355678), ('loudness', 0.03861440987035436)]"
3xKsf9qdS1CyvXSMEid6g8,CM,91,R&B,Frank Ocean,Pink + White,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.554,"[('speechiness', 0.9747254102087474), ('time_signature', 0.9228718816499543), ('liveness', 0.9131625153788953), ('instrumentalness', 0.8474475660901687), ('key', 0.6982005116062362), ('valence', 0.6743816514494811), ('loudness', 0.546260685314934), ('danceability', 0.5371198805303129), ('duration_ms', 0.5224986383346462), ('energy', 0.478173105762395), ('tempo', 0.4768075117896379), ('acousticness', 0.474222279346741), ('mode', 0.11104112275414546)]"
7MXVkk9YMctZqd1Srtv4MB,NG,94,Pop,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('energy', 0.9877158108180785), ('liveness', 0.9805812682352794), ('acousticness', 0.9607203483799652), ('duration_ms', 0.8883768102842838), ('tempo', 0.7902240625343437), ('mode', 0.7528677456234353), ('valence', 0.693930070276044), ('instrumentalness', 0.6742792869949468), ('speechiness', 0.4076703621411707), ('danceability', 0.2730129266152249), ('loudness', 0.20196627618557594), ('key', 0.1417977723658902), ('time_signature', 0.1281315172661316)]"
7MXVkk9YMctZqd1Srtv4MB,KI,94,Pop,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('tempo', 0.7205815168476993), ('valence', 0.7122221601289248), ('speechiness', 0.5919693866677629), ('danceability', 0.5816346243008781), ('loudness', 0.581217389668328), ('liveness', 0.48313761543192835), ('energy', 0.4718360641687339), ('mode', 0.4300978297736243), ('time_signature', 0.35301856252731656), ('duration_ms', 0.3035002871522725), ('instrumentalness', 0.27501090692845365), ('key', 0.05690336436932508), ('acousticness', 0.004322905147493672)]"
2QjOHCTQ1Jl3zawyYOpxh6,MA,93,Alternative,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('liveness', 0.8943182013324438), ('energy', 0.8375075869970248), ('acousticness', 0.75105171550674), ('loudness', 0.7331168213128318), ('valence', 0.7271180865968192), ('mode', 0.7056064857466128), ('instrumentalness', 0.6289037564642039), ('key', 0.6144987607983403), ('danceability', 0.1917202295306537), ('speechiness', 0.1304911473712015), ('duration_ms', 0.07186983364809207), ('time_signature', 0.05346360716392895), ('tempo', 0.013392258397691204)]"
7MXVkk9YMctZqd1Srtv4MB,MY,94,R&B,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('tempo', 0.9057062187793427), ('time_signature', 0.8903788253899387), ('mode', 0.881607964066521), ('instrumentalness', 0.836994132356431), ('key', 0.7816722111808303), ('acousticness', 0.7584748674891151), ('speechiness', 0.6526796865976946), ('danceability', 0.5798291549893251), ('energy', 0.473864408476638), ('duration_ms', 0.3866649400922322), ('loudness', 0.3843011663696767), ('valence', 0.09082317650468286), ('liveness', 0.08956719152190329)]"
2QjOHCTQ1Jl3zawyYOpxh6,LI,93,Children’s Music,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('instrumentalness', 0.9554798061353935), ('speechiness', 0.9093302385674115), ('tempo', 0.8986611459886632), ('danceability', 0.7505686979890993), ('valence', 0.7207786704830342), ('loudness', 0.6214088895933263), ('liveness', 0.6204387158710903), ('duration_ms', 0.5421122498837286), ('mode', 0.3727586650828649), ('energy', 0.3633125994102736), ('key', 0.2600849747695332), ('time_signature', 0.025243907837813828), ('acousticness', 0.0054698036015858875)]"
7KA4W4McWYRpgf0fWsJZWB,GB,92,Pop,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('liveness', 0.9686737640091231), ('acousticness', 0.9192411218562054), ('speechiness', 0.9070898192825048), ('time_signature', 0.8956668051886869), ('energy', 0.7350349099923146), ('valence', 0.6136119019640788), ('instrumentalness', 0.5478066092344533), ('mode', 0.35677519755535336), ('duration_ms', 0.25683957589650164), ('tempo', 0.241938611190315), ('danceability', 0.18046713279774107), ('loudness', 0.1278287796848142), ('key', 0.018605868867120234)]"
1R0a2iXumgCiFb7HEZ7gUE,ST,92,Dance,Taylor Swift,Don’t Blame Me,0.106,0.615,236413,0.534,1.76e-05,A,0.0607,-6.719,Minor,0.0386,135.917,4/4,0.193,"[('loudness', 0.9075058355370913), ('energy', 0.8626741650389372), ('time_signature', 0.8516032133208727), ('speechiness', 0.7305837482989137), ('duration_ms', 0.7195747760707256), ('mode', 0.6580934925993983), ('liveness', 0.6189381484738185), ('instrumentalness', 0.5869639322846057), ('valence', 0.4084575246542417), ('acousticness', 0.2978844572083921), ('tempo', 0.1731299562616665), ('key', 0.15988810965990974), ('danceability', 0.08225084598732235)]"
7MXVkk9YMctZqd1Srtv4MB,LU,94,Rap,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('speechiness', 0.9389916128696253), ('duration_ms', 0.9387069167880067), ('key', 0.8880725377727121), ('mode', 0.8845527643737081), ('tempo', 0.8599663172951229), ('time_signature', 0.7973963069964055), ('liveness', 0.755442428628913), ('acousticness', 0.36022776548361723), ('instrumentalness', 0.35011368711995483), ('energy', 0.3401076297567065), ('loudness', 0.3226885882702579), ('valence', 0.20980933672934177), ('danceability', 0.06644523086900411)]"
1R0a2iXumgCiFb7HEZ7gUE,MV,92,Dance,Taylor Swift,Don’t Blame Me,0.106,0.615,236413,0.534,1.76e-05,A,0.0607,-6.719,Minor,0.0386,135.917,4/4,0.193,"[('liveness', 0.7450819376613285), ('acousticness', 0.6809782744079343), ('tempo', 0.5071310762451945), ('mode', 0.498737084154927), ('time_signature', 0.4380981397740189), ('valence', 0.3617619805862603), ('instrumentalness', 0.35593924821885004), ('energy', 0.30651694512622696), ('speechiness', 0.2601473846922392), ('danceability', 0.22320227500296874), ('duration_ms', 0.15924491300280874), ('key', 0.15642163239661377), ('loudness', 0.05746218114876722)]"
1R0a2iXumgCiFb7HEZ7gUE,JM,92,Pop,Taylor Swift,Don’t Blame Me,0.106,0.615,236413,0.534,1.76e-05,A,0.0607,-6.719,Minor,0.0386,135.917,4/4,0.193,"[('acousticness', 0.99656049744321), ('energy', 0.9605715194298495), ('liveness', 0.88725348976561), ('duration_ms', 0.8825248089960864), ('time_signature', 0.838279199991752), ('mode', 0.7684419963895783), ('danceability', 0.7045314059745823), ('key', 0.662781395073861), ('loudness', 0.579187256208308), ('instrumentalness', 0.5264345022929257), ('speechiness', 0.5256764819754786), ('tempo', 0.2543423169228838), ('valence', 0.011674049089197003)]"
3xKsf9qdS1CyvXSMEid6g8,BW,91,Children’s Music,Frank Ocean,Pink + White,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.554,"[('speechiness', 0.9353255981433167), ('energy', 0.9318482074065503), ('key', 0.8416487361608289), ('acousticness', 0.7269137703744305), ('duration_ms', 0.7247480117625295), ('valence', 0.7163464938504936), ('mode', 0.6245179749724761), ('tempo', 0.6128107328032854), ('danceability', 0.36282655269190434), ('instrumentalness', 0.3094649564722567), ('time_signature', 0.2837055126368384), ('loudness', 0.15821632860523915), ('liveness', 0.11260801511380025)]"
7KA4W4McWYRpgf0fWsJZWB,MH,92,Rap,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('key', 0.9355308110067309), ('liveness', 0.9201002376288983), ('time_signature', 0.8079222500794474), ('instrumentalness', 0.7451668013010763), ('danceability', 0.672027570875177), ('energy', 0.6326971867938376), ('tempo', 0.618205930301364), ('speechiness', 0.6040653104353405), ('acousticness', 0.5650711176745221), ('mode', 0.16289329163071464), ('loudness', 0.15654059173971235), ('duration_ms', 0.11473336928194833), ('valence', 0.09779362383139223)]"
2QjOHCTQ1Jl3zawyYOpxh6,LB,93,Alternative,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('danceability', 0.9020934631341744), ('acousticness', 0.8505447963184348), ('tempo', 0.7693160006867953), ('speechiness', 0.7484381972348195), ('loudness', 0.7066297024470214), ('valence', 0.7011451954160849), ('energy', 0.5407052586978554), ('key', 0.516781069070685), ('duration_ms', 0.4389050766108349), ('time_signature', 0.27242321188550456), ('liveness', 0.08138414083688239), ('instrumentalness', 0.07587035931921671), ('mode', 0.04918492610900094)]"
7KA4W4McWYRpgf0fWsJZWB,BO,92,Hip-Hop,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('time_signature', 0.9048614562023989), ('acousticness', 0.9040179201666407), ('liveness', 0.8825100084794218), ('loudness', 0.8607341786349733), ('tempo', 0.5881592212687088), ('key', 0.49762188983039035), ('speechiness', 0.480319802802742), ('instrumentalness', 0.409013789124845), ('mode', 0.2766842177696176), ('danceability', 0.20949414030678537), ('valence', 0.13799488754059974), ('energy', 0.09746938167179131), ('duration_ms', 0.07507914069238841)]"
3xKsf9qdS1CyvXSMEid6g8,IQ,91,Pop,Frank Ocean,Pink + White,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.554,"[('liveness', 0.8204781240973034), ('tempo', 0.7412308723119966), ('acousticness', 0.7246043870219308), ('duration_ms', 0.7001237382154405), ('instrumentalness', 0.5892719132691849), ('time_signature', 0.5088091551683964), ('mode', 0.49040219360679815), ('valence', 0.46498589002941226), ('key', 0.43311457210335313), ('speechiness', 0.41176915724490637), ('danceability', 0.36764707897925664), ('energy', 0.15785713882497787), ('loudness', 0.12035831226960148)]"
7KA4W4McWYRpgf0fWsJZWB,NI,92,Hip-Hop,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('valence', 0.8504405583730377), ('time_signature', 0.8136062142804089), ('liveness', 0.8034159238388098), ('tempo', 0.8007363476708513), ('danceability', 0.7973451587915048), ('acousticness', 0.7791482324295453), ('mode', 0.7605767790328853), ('key', 0.737798241585896), ('energy', 0.6757966325557699), ('instrumentalness', 0.6750154162739324), ('speechiness', 0.35178872111997417), ('loudness', 0.1478317973935317), ('duration_ms', 0.05011248320555195)]"
7MXVkk9YMctZqd1Srtv4MB,SG,94,Rap,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('time_signature', 0.9063306442821091), ('tempo', 0.877748526392889), ('liveness', 0.7478788623041039), ('loudness', 0.6901802611538648), ('key', 0.49379471577077927), ('mode', 0.4748668278457583), ('valence', 0.3505960101692873), ('duration_ms', 0.3192653342424949), ('speechiness', 0.29275760155545505), ('danceability', 0.22175248203389175), ('energy', 0.07920483725221061), ('acousticness', 0.026813101863631728), ('instrumentalness', 0.007973063375266154)]"
7MXVkk9YMctZqd1Srtv4MB,NZ,94,Rap,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('time_signature', 0.8963504111544467), ('key', 0.8547029111630832), ('tempo', 0.8407159734297388), ('danceability', 0.8041190772105031), ('instrumentalness', 0.8018142788398496), ('loudness', 0.6654347618369881), ('valence', 0.6417255399044328), ('duration_ms', 0.3585385346550629), ('acousticness', 0.35329142145768533), ('mode', 0.2846467731961725), ('speechiness', 0.18595324698329196), ('liveness', 0.13188053579354442), ('energy', 0.06301827779387603)]"
561jH07mF1jHuk7KlaeF0s,MR,90,Hip-Hop,Eminem,Mockingbird,0.242,0.592,250760,0.678,0.0,E,0.182,-4.411,Minor,0.248,83.976,4/4,0.208,"[('acousticness', 0.9833260077826079), ('instrumentalness', 0.9727164743613277), ('tempo', 0.9314579127001092), ('speechiness', 0.8908918203483941), ('key', 0.7638601668430021), ('loudness', 0.667472539594775), ('liveness', 0.5249864876371274), ('mode', 0.3935835036340317), ('duration_ms', 0.3611525893436094), ('danceability', 0.3105669373750749), ('energy', 0.2348291182009734), ('valence', 0.23278246219250665), ('time_signature', 0.049671255761936095)]"
0JXXNGljqupsJaZsgSbMZV,VN,90,Rap,Miguel,Sure Thing,0.0275,0.684,195373,0.603,0.000311,B,0.191,-8.127,Minor,0.0989,81.0,4/4,0.504,"[('loudness', 0.9942169804070345), ('liveness', 0.8610706768895339), ('danceability', 0.7946425505596814), ('valence', 0.7809168421436026), ('instrumentalness', 0.6914364638394075), ('mode', 0.6251179419564481), ('acousticness', 0.6043235663140162), ('energy', 0.5899909555385058), ('key', 0.43102594003508066), ('speechiness', 0.4190134059653853), ('time_signature', 0.4004948258073654), ('tempo', 0.31350167690907094), ('duration_ms', 0.15448275517157806)]"
2QjOHCTQ1Jl3zawyYOpxh6,LA,93,Rock,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('danceability', 0.8109165735344863), ('key', 0.5930224504864691), ('tempo', 0.5823354504011805), ('instrumentalness', 0.5029579151400404), ('acousticness', 0.4155282019231734), ('valence', 0.4078616118456688), ('mode', 0.3906387716916162), ('liveness', 0.3488139623460186), ('speechiness', 0.3454262171025113), ('time_signature', 0.2967977091502386), ('energy', 0.17710289484027397), ('duration_ms', 0.12444949529867477), ('loudness', 0.03258431028406816)]"
2QjOHCTQ1Jl3zawyYOpxh6,MW,93,Rock,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('mode', 0.8416041362202369), ('loudness', 0.7447752851871742), ('instrumentalness', 0.6487963900112796), ('duration_ms', 0.5968197774261611), ('key', 0.540947356012555), ('energy', 0.5352796297536082), ('time_signature', 0.27617208535734117), ('acousticness', 0.27323662159364615), ('valence', 0.2202590248984908), ('liveness', 0.0760845763537713), ('speechiness', 0.07422013043688447), ('tempo', 0.06220115039771057), ('danceability', 0.04221592493270887)]"
2QjOHCTQ1Jl3zawyYOpxh6,WS,93,Children’s Music,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('speechiness', 0.916367545634346), ('liveness', 0.8822357471164984), ('energy', 0.8546749234418313), ('loudness', 0.8311678732302782), ('mode', 0.7469598972031323), ('instrumentalness', 0.7314952943460012), ('tempo', 0.7263237966975103), ('key', 0.662523666328672), ('acousticness', 0.6249541417795332), ('danceability', 0.22488639435459823), ('time_signature', 0.18803693378459752), ('valence', 0.06373067727207538), ('duration_ms', 0.02316456000458189)]"
7MXVkk9YMctZqd1Srtv4MB,DO,94,Rap,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('acousticness', 0.9559255975612863), ('key', 0.7930475703811026), ('instrumentalness', 0.49104026119532485), ('loudness', 0.4214852513546635), ('liveness', 0.4095212651825205), ('speechiness', 0.3867627868309762), ('valence', 0.3574190686741159), ('danceability', 0.26321236111095536), ('time_signature', 0.13915246512309798), ('tempo', 0.10883238322445887), ('energy', 0.08224533783719146), ('duration_ms', 0.01319904445465625), ('mode', 0.0029081208791000845)]"
1R0a2iXumgCiFb7HEZ7gUE,ZA,92,Dance,Taylor Swift,Don’t Blame Me,0.106,0.615,236413,0.534,1.76e-05,A,0.0607,-6.719,Minor,0.0386,135.917,4/4,0.193,"[('danceability', 0.9728536863160988), ('liveness', 0.8836395961168686), ('mode', 0.8127050358585177), ('time_signature', 0.8013747725214154), ('tempo', 0.7623996569438638), ('duration_ms', 0.6549277629478731), ('speechiness', 0.5070701378786345), ('key', 0.43885881590038267), ('energy', 0.3992444481670636), ('instrumentalness', 0.35384802663165094), ('acousticness', 0.3033295526135662), ('valence', 0.03390553583523659), ('loudness', 0.031706385490369415)]"
5FVd6KXrgO9B3JPmC8OPst,PS,90,Indie,Arctic Monkeys,Do I Wanna Know?,0.186,0.548,272394,0.532,0.000263,F,0.217,-7.596,Major,0.0323,85.03,4/4,0.405,"[('tempo', 0.9568855179875526), ('speechiness', 0.9171996254486723), ('energy', 0.7121082778891064), ('acousticness', 0.7000263556263335), ('time_signature', 0.6409556081939453), ('instrumentalness', 0.6233307568810436), ('valence', 0.5915580105525474), ('mode', 0.4642473848329488), ('loudness', 0.3746684737635094), ('liveness', 0.3261387062473564), ('key', 0.2225029657487908), ('danceability', 0.18382692343781448), ('duration_ms', 0.15564066103668006)]"
2QjOHCTQ1Jl3zawyYOpxh6,KN,93,Children’s Music,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('energy', 0.9974339097931547), ('instrumentalness', 0.8652210688821647), ('loudness', 0.8393862110192211), ('danceability', 0.8374588702566215), ('acousticness', 0.8003187732428685), ('liveness', 0.6330207255429438), ('valence', 0.37377676207137167), ('key', 0.3394134933356969), ('tempo', 0.3258944340116243), ('duration_ms', 0.30861953433059974), ('speechiness', 0.28464374017998706), ('mode', 0.13486787488634555), ('time_signature', 0.11608894998345698)]"
7KA4W4McWYRpgf0fWsJZWB,BN,92,Hip-Hop,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('mode', 0.9631830163675421), ('duration_ms', 0.8284221301351766), ('liveness', 0.7095478599499874), ('loudness', 0.6962459023021027), ('time_signature', 0.5761011618338112), ('tempo', 0.5580440102991054), ('acousticness', 0.5145078907431366), ('speechiness', 0.4965670147892828), ('valence', 0.33974991496273355), ('danceability', 0.2867800484122063), ('key', 0.22185076823130534), ('energy', 0.21194428979285673), ('instrumentalness', 0.17588847471316627)]"
7MXVkk9YMctZqd1Srtv4MB,SL,94,R&B,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('instrumentalness', 0.9477555308745196), ('speechiness', 0.9388580905916601), ('acousticness', 0.8678556183456031), ('energy', 0.8561140830145), ('liveness', 0.8482036291690236), ('valence', 0.7980568010442409), ('tempo', 0.7317248452605607), ('danceability', 0.6866517031781547), ('key', 0.43349207201601314), ('mode', 0.3474860098735514), ('loudness', 0.2513854034330302), ('duration_ms', 0.24976845368111977), ('time_signature', 0.2114204951050337)]"
086myS9r57YsLbJpU0TgK9,CG,90,Rock,Arctic Monkeys,Why'd You Only Call Me When You're High?,0.0483,0.691,161124,0.631,1.13e-05,D,0.104,-6.478,Major,0.0368,92.004,4/4,0.8,"[('loudness', 0.9487433414381059), ('mode', 0.929645209859524), ('danceability', 0.6261991764470044), ('valence', 0.5575189167387794), ('time_signature', 0.4076330096498907), ('tempo', 0.24093032991171304), ('duration_ms', 0.17432998449904802), ('energy', 0.13711840766247707), ('instrumentalness', 0.13590662117597563), ('liveness', 0.13180971906773553), ('speechiness', 0.12516473346242596), ('key', 0.11151473324774985), ('acousticness', 0.06371030656679277)]"
7MXVkk9YMctZqd1Srtv4MB,GQ,94,R&B,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('valence', 0.9826748215168716), ('tempo', 0.7384247174792599), ('speechiness', 0.6585978187046717), ('danceability', 0.644112447725779), ('energy', 0.5482498753848088), ('loudness', 0.45570041468650624), ('acousticness', 0.3617436054712415), ('mode', 0.2778790341232429), ('time_signature', 0.2616061792661789), ('liveness', 0.24424853990798945), ('key', 0.2392637364599033), ('instrumentalness', 0.1285498189245171), ('duration_ms', 0.02394987879667787)]"
7KA4W4McWYRpgf0fWsJZWB,MU,92,Pop,"Tyler, The Creator",See You Again,0.371,0.558,180387,0.559,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,4/4,0.62,"[('acousticness', 0.7893174997473884), ('speechiness', 0.7817457750773272), ('tempo', 0.7666299304743749), ('mode', 0.7093384286366758), ('instrumentalness', 0.5948560934894678), ('loudness', 0.4571903528710629), ('time_signature', 0.44403524407285166), ('danceability', 0.44263200170878103), ('duration_ms', 0.3786972986260476), ('energy', 0.36099902423748265), ('valence', 0.2810396377400938), ('key', 0.27885326778589437), ('liveness', 0.14232903370096217)]"
7MXVkk9YMctZqd1Srtv4MB,CY,94,R&B,The Weeknd,Starboy,0.141,0.678,230453,0.588,6.35e-06,G,0.137,-7.015,Major,0.276,186.005,4/4,0.486,"[('liveness', 0.9307437664280469), ('energy', 0.8613823654045124), ('time_signature', 0.7738057817260834), ('acousticness', 0.7506728627622415), ('instrumentalness', 0.750519095624501), ('duration_ms', 0.7492088961229486), ('danceability', 0.6311893263251928), ('tempo', 0.4208952846824979), ('valence', 0.33995533937686717), ('mode', 0.22474348886172335), ('loudness', 0.1539981675026738), ('key', 0.08414714487838382), ('speechiness', 0.07866126497221881)]"
2QjOHCTQ1Jl3zawyYOpxh6,DE,93,Rock,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('duration_ms', 0.9733164733665668), ('acousticness', 0.9430768733876593), ('speechiness', 0.789253220921611), ('loudness', 0.5164321535501524), ('valence', 0.5120624613262567), ('instrumentalness', 0.46365170685720813), ('energy', 0.41462514310194964), ('time_signature', 0.40179094968694096), ('tempo', 0.3468580395923355), ('liveness', 0.23032052616356724), ('mode', 0.17315850602078486), ('danceability', 0.09935500635547878), ('key', 0.07168747155657906)]"
2QjOHCTQ1Jl3zawyYOpxh6,GY,93,Pop,The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398,"[('valence', 0.9231060910219311), ('mode', 0.916130348501705), ('acousticness', 0.8944760477529207), ('speechiness', 0.8235887609291334), ('key', 0.8007308033606785), ('instrumentalness', 0.7612916154605138), ('liveness', 0.6420575904087863), ('time_signature', 0.5252952638384857), ('danceability', 0.5165956236529377), ('energy', 0.5067881236696639), ('duration_ms', 0.4832629862174045), ('tempo', 0.292147362625115), ('loudness', 0.010171949607543085)]"
